step,sps,episodes,phi/obj,sac/actor_loss,sac/alpha,sac/q_loss,sac/reward_mean
6000,69.8,30,0.7802958245109767,-8.55319213438034,0.8640436172485352,0.35670804481767115,0.78472959022969
7000,64.7,35,0.9553468492031097,-18.202460099220275,0.6400317668318748,0.051652519859373566,0.9568512563705445
8000,61.4,40,0.9638753039240837,-26.529126579284668,0.4741204347908497,0.035149021024815735,0.965214007794857
9000,59.1,45,0.9685745471119881,-33.3505968208313,0.3512489256262779,0.025168330556713046,0.970017642378807
10000,57.3,50,0.9740911504626274,-39.00835671615601,0.2602468846440315,0.017460085128899662,0.9753837001919746
11000,56.0,55,0.9718676218390465,-43.705701587677005,0.19285598497092724,0.01782195173250511,0.9730499526858329
12000,54.5,60,0.9756758311986923,-47.695829627990726,0.14296232514828444,0.01698904098197818,0.9768397605419159
13000,53.7,65,0.9840646911263465,-51.24090392684936,0.10605098229646683,0.010072480897884815,0.984974325120449
14000,52.7,70,0.9854657782316207,-54.38254860687256,0.07875224762409926,0.009378681245725601,0.986387249648571
15000,51.7,75,0.987124169588089,-57.18053134155274,0.058578548502177,0.008742869601584971,0.9878777652382851
16000,50.9,80,0.9880407770872116,-59.74967365264892,0.04370244834199548,0.00935198655957356,0.9887287470102311
17000,50.1,85,0.9874353140592576,-62.16485116195679,0.03275336883403361,0.009559146241750568,0.988343440592289
18000,49.6,90,0.9866309970021248,-64.36360145187378,0.024660032233223318,0.012141738654114305,0.9875841617584229
19000,49.3,95,0.98707948076725,-66.37855127716064,0.018636252174153923,0.011716050648130477,0.9880740674138069
20000,49.0,100,0.987775823533535,-68.18176162719726,0.014184605503454805,0.15237451325543225,0.988719896376133
21000,48.7,105,0.9870959941148758,-69.89211967468262,0.010950132813304663,0.23608837246289477,0.9879485008716583
22000,48.4,110,0.98722830671072,-71.5610078125,0.008537407013121992,0.27957689358154314,0.9881624439954758
23000,48.3,115,0.9856062837839127,-73.09603107452392,0.006779011287260801,0.38637852951232343,0.9867553136944771
24000,48.1,120,0.9835766791701317,-74.54902890777588,0.005490915830712766,0.32995724260713905,0.984994119822979
25000,48.0,125,0.9839634206295014,-75.92325758361817,0.004762018393259495,0.3957461717808619,0.9852683858275414
26000,47.9,130,0.9813867403268814,-77.24509590148926,0.004346273191738873,0.4206371771208942,0.9829759939312935
27000,47.6,135,0.981573194205761,-78.39004152679443,0.003972764529520645,0.4067400050135329,0.9830606843829155
28000,47.4,140,0.9828461326956749,-79.46706005096435,0.0037952054005581885,0.3549433602485806,0.98427416151762
29000,47.3,145,0.9845674967169762,-80.46372177886963,0.0037484069028869272,0.49478860571235417,0.9858345185518265
30000,47.1,150,0.9847404819726944,-81.4322022857666,0.0038893863572739065,0.38588515582401306,0.9861387902498245
31000,46.9,155,0.9852804050445557,-82.38247134399414,0.004158225693274289,0.3799323609471321,0.9866424139142036
32000,46.8,160,0.9835191362500191,-83.294670211792,0.004222211330197751,0.3208642658349127,0.9850033465027809
33000,46.7,165,0.9832370989322662,-84.13175520324707,0.004621313883457333,0.44872902795113623,0.984793879032135
34000,46.6,170,0.9828577120304107,-84.91235806274415,0.004810675653629005,0.4565255352240056,0.984370157301426
35000,46.5,175,0.9849580965042114,-85.61774816894531,0.004634770169388503,0.5179908790085465,0.9863524101376534
36000,46.5,180,0.985051330268383,-86.3073345336914,0.004579033027868718,0.48723839420825243,0.9864871771335602
37000,46.5,185,0.9854225854873657,-86.97450733184814,0.004746262015774846,0.5203923447076231,0.9868552040457725
38000,46.4,190,0.9856744312047958,-87.58708278656006,0.005002981134224683,0.4432882554139942,0.9871322284936905
39000,46.4,195,0.9862167797088623,-88.2017911605835,0.0051314766430296,0.460906210873276,0.9875794580578804
40000,46.3,200,0.9860214995741844,-88.76267153167724,0.005241920902393758,0.41751961735077203,0.9875532057881355
41000,46.3,205,0.9853722378611565,-89.30185664367676,0.005259353175293654,0.39645776283554734,0.9868586874604225
42000,46.3,210,0.9847073917388915,-89.82747818756104,0.005349786111619324,0.3618809951413423,0.9862719050049782
43000,46.1,215,0.9844322977662087,-90.30279706573486,0.0056303384499624375,0.31027417053095996,0.9860544702410698
44000,46.1,220,0.9851649411916733,-90.77423599243164,0.005501101474277675,0.2870461807344109,0.9866520122885704
45000,46.1,225,0.9847672801017762,-91.23159679412842,0.005278122281190008,0.2661178948804736,0.9862836971879005
46000,45.9,230,0.9853612627387047,-91.64619919586181,0.0051026060166768725,0.3136453938782215,0.9868849599957467
47000,45.8,235,0.9858740218877793,-92.07779553985596,0.005029937554616481,0.22606038047000765,0.9873652390837669
48000,45.7,240,0.985461627304554,-92.48102478790283,0.005049679481424391,0.18385661130957306,0.9870492798686028
49000,45.6,245,0.9863991321325302,-92.81633077239991,0.004919411355163902,0.21800771141424774,0.9879002094864845
50000,45.5,250,0.9872791751623153,-93.18760200500488,0.004939306063111872,0.219459149742499,0.9886800310015679
51000,45.5,255,0.9862107263803482,-93.56119789123535,0.005031787266023457,0.23429080617055298,0.9877193596959114
52000,45.5,260,0.9850804740190506,-93.89284820556641,0.004725837839301675,0.16895336743071676,0.9865881029963494
53000,45.5,265,0.9847693984508514,-94.18510076141358,0.004709051739424467,0.1617320767175406,0.9863791708946228
54000,45.4,270,0.9863436862826347,-94.4934927597046,0.004614597751293331,0.15178919884376227,0.9878680160045624
55000,45.4,275,0.98656053596735,-94.78316492462159,0.004521208152640611,0.12383799630776048,0.9880821850895881
56000,45.4,280,0.9866873471736908,-95.06306842041016,0.004630037866067142,0.11199136437475682,0.9881643607616425
57000,45.4,285,0.9866454998850822,-95.30969651794433,0.004622181970160454,0.10488020726665855,0.9881900303959846
58000,45.3,290,0.9866093332171441,-95.57811991119385,0.004604127922561019,0.10662052948027849,0.9881982076764106
59000,45.3,295,0.9867022325396537,-95.80604616546631,0.004636325969360769,0.13630658295750617,0.9882477924823762
60000,45.3,300,0.9874859974980355,-96.04579296875,0.004608628420624882,0.09901580931339413,0.9889422144889831
61000,45.2,305,0.987068553686142,-96.30754772949219,0.004671806606929749,0.08953245256375521,0.9885669253468513
62000,45.1,310,0.9862564022541046,-96.46381922912597,0.004589143555611372,0.07891322315856815,0.9878462324738503
63000,45.0,315,0.9868790210485459,-96.60637035369874,0.004363646289333701,0.0815608381209895,0.9884502293467522
64000,44.9,320,0.9868092454075813,-96.77173620605468,0.0043537424560636286,0.10261105496902019,0.9883985956907272
65000,44.9,325,0.9856100951433182,-96.91658561706544,0.0041488858051598075,0.06224491226300597,0.9871866698265076
66000,44.8,330,0.9858309078812599,-97.06082295989991,0.004178048223257065,0.05957213414832949,0.9874472018480301
67000,44.8,335,0.9856811541914939,-97.17331898498536,0.004085762272123247,0.07902366826869547,0.9873122312426567
68000,44.8,340,0.9855190081596374,-97.29562808990478,0.0039425731485243885,0.08005517420452088,0.9872142078280449
69000,44.8,345,0.9855086990594863,-97.40100968933106,0.003962534231133759,0.034116838672198356,0.987227711558342
70000,44.8,350,0.9856305199861527,-97.50562685394287,0.004104025306180119,0.07185871544200927,0.9873397866487503
71000,44.8,355,0.9849620791077613,-97.60180864715576,0.0041633244170807306,0.06889074665587396,0.9866576653122902
72000,44.8,360,0.9855471877455712,-97.68732772064209,0.0040656114756129685,0.08774888162780553,0.9872360708713531
73000,44.8,365,0.9848620142936707,-97.74504837799073,0.003985523378942162,0.07015430284012109,0.986632606625557
74000,44.7,370,0.9845613903403282,-97.83177536773681,0.0039444110111799095,0.06275915932655335,0.9864371320009232
75000,44.7,375,0.984480912387371,-97.8830650100708,0.0037889684496913104,0.05307828630227596,0.9863468046188355
76000,44.7,380,0.9840328522324562,-97.94360530090331,0.003706954156514257,0.05631500239949674,0.985892103254795
77000,44.6,385,0.9830977972745896,-97.98670314025878,0.0036019708984531464,0.0821714790398255,0.9850600988864898
78000,44.6,390,0.9840486560463906,-98.06222242736817,0.0036967836490366607,0.0633013260923326,0.9859098788499833
79000,44.5,395,0.9848003690838814,-98.11220629882813,0.0036759019503369928,0.0701287075933069,0.9865990000367164
80000,44.5,400,0.9850457931160926,-98.16677475738526,0.0035457278792746364,0.05320704797375947,0.9868564448952675
81000,44.5,405,0.9853156938552856,-98.22745749664307,0.0034702193813864143,0.05328353111539036,0.9871071001887322
82000,44.4,410,0.9852470626235008,-98.26780252838135,0.0033984699544962497,0.04721210297569633,0.9870127953886986
83000,44.4,415,0.9846706988811493,-98.32787683105468,0.003357323582749814,0.06221477973368019,0.9865466344952584
84000,44.4,420,0.9848470854759216,-98.36514751434326,0.0033106656379532067,0.06544992382265627,0.9865846269130707
85000,44.4,425,0.9857053890228271,-98.40923120880127,0.0032830165158957243,0.07353677886538207,0.9874435476660729
86000,44.4,430,0.9860277122855187,-98.45692726135253,0.0033072760312352328,0.03446902096271515,0.9878026283979416
87000,44.4,435,0.9855488973259926,-98.50294115447998,0.0032954327915795147,0.037576249537058175,0.9873313292264938
88000,44.4,440,0.9850254247188568,-98.54758939361572,0.0033095627655275166,0.05689031119272113,0.9868636295199394
89000,44.4,445,0.9843394844532013,-98.59199298858643,0.003220090820686892,0.07021845696028323,0.986170870244503
90000,44.4,450,0.9848059567213059,-98.63401118469238,0.0031693547677714377,0.04440989327989519,0.9866401080489159
91000,44.4,455,0.985445424079895,-98.66913785552978,0.003136589323170483,0.043269911965355276,0.9872218478918076
92000,44.4,460,0.9863024356365204,-98.70871717071533,0.0030691006791312247,0.046270802250131964,0.987988467156887
93000,44.4,465,0.9854093774557113,-98.73683086395263,0.0030097677174489943,0.05479458134900778,0.9872759919762611
94000,44.3,470,0.9852716205716133,-98.77543789672852,0.0029861234384588897,0.035986377586610614,0.9870933669209481
95000,44.3,475,0.9845660638213157,-98.81438407135009,0.002971346462378278,0.047570447498001156,0.986527118742466
96000,44.3,480,0.9847666673660278,-98.84609496307372,0.002991838993737474,0.061222973563708365,0.9866640792489052
97000,44.3,485,0.9855024771094322,-98.8735055770874,0.0029104270893149076,0.050103988454677166,0.9873130916953087
98000,44.2,490,0.9857588671445846,-98.9011815109253,0.0028887664531357586,0.03510713512636721,0.9875865173339844
99000,44.2,495,0.9855186957120895,-98.91567391967773,0.00289591841888614,0.038530314045026895,0.9873828414082527
100000,44.2,500,0.9859966272711754,-98.92644260406495,0.0028666810954455285,0.05546937448810786,0.9877580150365829
101000,44.2,505,0.9859612711668014,-98.9419434814453,0.002807852812577039,0.050010922269895675,0.9877123920917511
102000,44.2,510,0.985119444012642,-98.94758945465088,0.0027202335267793388,0.06712271002400666,0.9869716771245003
103000,44.3,515,0.9855549325942993,-98.94651462554931,0.0027327511764597147,0.05664360219333321,0.9873673298954964
104000,44.3,520,0.9855400515198708,-98.96603661346435,0.0027403536518104373,0.036708500229753555,0.9873521668910981
105000,44.2,525,0.985272920370102,-98.96593534851074,0.002694412073586136,0.03125155215803534,0.9870941552519799
106000,44.2,530,0.9854173368811607,-98.97449770355225,0.00271559255104512,0.0531050832523033,0.987262888610363
107000,44.2,535,0.9864859313368798,-98.98288659667969,0.0027734631288331003,0.04554513063468039,0.9881840043067932
108000,44.2,540,0.9850090288519859,-98.99099950408936,0.0026839339402504265,0.029951125364750624,0.9869139196872712
109000,44.2,545,0.9854379854202271,-99.00385913085937,0.002618672827491537,0.03427138280496001,0.9872536725997925
110000,44.2,550,0.9860686967372895,-99.01617189788819,0.002657990660984069,0.042558845347724854,0.987811417400837
111000,44.2,555,0.9850094765424728,-99.013101852417,0.0026277691170107573,0.03089912787731737,0.9868455501794815
112000,44.1,560,0.9857007712125778,-99.02071186065673,0.002601074456470087,0.03439029217232019,0.9875203387141228
113000,44.1,565,0.9849651535153389,-99.04416130065918,0.002506927995942533,0.028665926974266766,0.9868324025869369
114000,44.1,570,0.9850653281211853,-99.05654779052735,0.0024635611306875944,0.030669531597755848,0.9869844083189965
115000,44.2,575,0.9851961497068406,-99.07135945892334,0.0024494221643544733,0.027583501500077545,0.987074158012867
116000,44.2,580,0.9854895203709603,-99.06660443878174,0.0023839175442699344,0.04284551551472396,0.9873478115797043
117000,44.2,585,0.985622376382351,-99.07590998840332,0.002353980520972982,0.027816453845240174,0.9874192233681679
118000,44.2,590,0.9853803097009659,-99.08824697875977,0.0023482462665997445,0.0294016535859555,0.9871967192292214
119000,44.2,595,0.9855980318188667,-99.08131896972657,0.0023406932780053466,0.03330370973423123,0.9874086921215057
120000,44.1,600,0.9852386562228203,-99.09198097991943,0.002339078224496916,0.030992083394899964,0.9870940127968788
121000,44.1,605,0.9842006754279137,-99.08632972717285,0.002314351730514318,0.028401193405501544,0.9862355569601059
122000,44.1,610,0.9850065150856971,-99.09515510559082,0.0023349445201456547,0.029939733784645796,0.9869049512147904
123000,44.1,615,0.9843913385868073,-99.09118524169922,0.0022253266517072916,0.025291030573658644,0.9863897292017937
124000,44.1,620,0.983323119878769,-99.08802305603027,0.0022536088535562156,0.028642791350372135,0.9854403630495071
125000,44.1,625,0.9843098547458649,-99.08762510681153,0.002256611491087824,0.0266400534985587,0.9862429344058037
126000,44.0,630,0.9843019512295723,-99.06628971099853,0.0022509868210181592,0.025431873344816266,0.986237809240818
127000,44.0,635,0.9839653791189193,-99.0545908203125,0.0022825891752727328,0.023823814060539007,0.9859777511954307
128000,44.0,640,0.9841973055005073,-99.03082102966309,0.0022572862694505602,0.025544238599017263,0.9862182677984238
129000,44.0,645,0.9847223526835441,-99.02352025604247,0.00224281601421535,0.024235858868807553,0.9866665062904358
130000,44.0,650,0.9844268451929092,-99.02755172729492,0.0022620889418758453,0.02276835138630122,0.9864432016015052
131000,44.0,655,0.9840266246795655,-99.01517810058594,0.0022681391437072308,0.025947950807400047,0.9860991272330284
132000,44.0,660,0.9846451485753059,-99.00773078155518,0.002273579058703035,0.02429098616912961,0.9866072957515717
133000,44.0,665,0.9842772070765495,-98.99893702697754,0.0022534761792048813,0.025876390775665642,0.9862791211605072
134000,44.0,670,0.9846542483568191,-98.98974209594726,0.0022415848358068617,0.032081977429799735,0.986580033659935
135000,44.1,675,0.9840883251428604,-98.98704416656494,0.0021943479883484544,0.02925235482212156,0.9860683245062828
136000,44.0,680,0.9840153173208237,-98.97834568786621,0.0022110979666467756,0.03206511188670993,0.9860891708731652
137000,44.0,685,0.9834168785214424,-98.97265873718261,0.002278557184850797,0.037527002043090764,0.9855723122358322
138000,44.0,690,0.9839231683015823,-98.94385890197753,0.002211282627424225,0.038815044189803305,0.9860117382407189
139000,44.0,695,0.982958877980709,-98.92612490844726,0.0022851718752644958,0.042820245791226626,0.9850813124775887
140000,44.0,700,0.9829977707862854,-98.91305535125733,0.002351254884619266,0.031493393352255226,0.9851744661927223
141000,44.0,705,0.9837725567817688,-98.9002498626709,0.0023157858143094926,0.0345416480191052,0.9858698601722717
142000,43.9,710,0.9842553479671479,-98.89562278747559,0.0022774196930695325,0.0323003067439422,0.986307434797287
143000,43.9,715,0.9827565711736679,-98.88109075927734,0.0023455556626431643,0.029261464982293546,0.9849551537632942
144000,43.9,720,0.9843989256620407,-98.87068350219727,0.002311507859732956,0.03428096928540617,0.9864316505789756
145000,43.9,725,0.984223101913929,-98.86594456481933,0.0022808695416897534,0.039235692714340985,0.9862663125395775
146000,43.9,730,0.9832998682260513,-98.8491259918213,0.0022256229959893973,0.031962320561520756,0.9854569897651673
147000,43.9,735,0.9838443925976753,-98.83256436920166,0.002270539172925055,0.034796473638154565,0.9859252033233643
148000,43.9,740,0.9835823158025742,-98.82821578216553,0.0022991319377906622,0.03450547331757844,0.9856778905391693
149000,43.9,745,0.9832209665179252,-98.82182026672363,0.002325809218455106,0.041212435654364526,0.9853870012760162
150000,43.9,750,0.9837450932264328,-98.81537396240235,0.0023072670137044044,0.034643184422515336,0.9858523233532905
151000,43.9,755,0.9840027207136154,-98.81484288024902,0.0023083959496580063,0.03296565864048898,0.9860587587952614
152000,43.9,760,0.9842886708378792,-98.80404420471191,0.0023385916536208242,0.052027694392949346,0.9862840335965156
153000,43.9,765,0.9832264460325241,-98.78121494293212,0.002249429339542985,0.04172324479650706,0.9853865971565247
154000,43.9,770,0.9836451925635338,-98.7905652923584,0.0023172301326412708,0.04623449574131518,0.9857232591509819
155000,43.9,775,0.9840761416554451,-98.78000656890869,0.0022765055829659106,0.03447017420362681,0.9861020665168763
156000,43.9,780,0.9833295804858208,-98.76577220916748,0.0022554427185095846,0.04240697056055069,0.9854305225610733
157000,43.8,785,0.983387082517147,-98.76818035125733,0.002261114161927253,0.04038443302828819,0.9855659273862839
158000,43.9,790,0.9821799378395081,-98.76617259979248,0.0022619253122247757,0.03455889888945967,0.9843781037926674
159000,43.8,795,0.9827037786841393,-98.74227362060547,0.002262411421863362,0.028597639486193656,0.9848856422901153
160000,43.8,800,0.983107123374939,-98.73887881469726,0.0022797014468815178,0.0411504711676389,0.9852257302999496
161000,43.8,805,0.9827577419281006,-98.71639959716796,0.0021888212428893892,0.029637014594860376,0.9849066026210785
162000,43.8,810,0.9831589896082878,-98.73780874633789,0.0020903981225565077,0.032611101132817566,0.9853110881447792
163000,43.8,815,0.9835194496512413,-98.73498343658447,0.0021328478702344,0.03355728122964501,0.9856197615861892
164000,43.8,820,0.9836486110687256,-98.72559501647949,0.0021401756575796754,0.03052634409070015,0.9857543668746949
165000,43.8,825,0.9824409271478654,-98.70553534698486,0.0021451600559521467,0.031051359408535064,0.9846975731849671
166000,43.8,830,0.982682799756527,-98.7022190322876,0.0021454805759713053,0.024653763773851096,0.9849140278100967
167000,43.8,835,0.9823651304841041,-98.7066163482666,0.0021776831983588638,0.03176490443293005,0.9846805274486542
168000,43.8,840,0.9830845305919648,-98.69821407318115,0.00215046152821742,0.022177462899126112,0.9852781894207001
169000,43.8,845,0.9826128033995628,-98.68145401000976,0.0021235442594625055,0.024663653540425004,0.9848182605504989
170000,43.8,850,0.9825370304584503,-98.6670365447998,0.002093896303558722,0.026590765565633775,0.9846931338906288
171000,43.8,855,0.9826483940482139,-98.67701532745362,0.0020538878524675964,0.025748936681076886,0.9848385034799576
172000,43.8,860,0.9820938925743103,-98.67617258453369,0.002048927193041891,0.030946606365032495,0.9843170594573021
173000,43.8,865,0.9828346607685089,-98.68823738098145,0.0021327092035207896,0.028312873397022487,0.9850207594037056
174000,43.7,870,0.983007577598095,-98.67881963348388,0.002170037538278848,0.04126560168992728,0.9852169082760811
175000,43.7,875,0.9825274403691292,-98.66624011230469,0.0021566398674622176,0.02714150091819465,0.984690045595169
176000,43.7,880,0.9823887583613395,-98.65543101501464,0.0021335089290514587,0.02982962602376938,0.9845938238501549
177000,43.7,885,0.9818040415048599,-98.63376068115234,0.0021978376994375138,0.03247157964482904,0.9841035036444664
178000,43.8,890,0.982402363717556,-98.60789303588867,0.0021414502414409072,0.03230248137842864,0.9846443847417832
179000,43.8,895,0.982526250898838,-98.60151136779785,0.0021116816280409693,0.032458172877319155,0.9847570095062256
180000,43.8,900,0.982425994515419,-98.59704414367675,0.002037048062076792,0.02741883551236242,0.9846548260450363
181000,43.8,905,0.9819009046554565,-98.57434232330323,0.001973785547306761,0.033317425434477625,0.9841454929113388
182000,43.8,910,0.9816710779070854,-98.53418830108643,0.0020052914138650522,0.027958961797878146,0.983864442050457
183000,43.8,915,0.9812659551501274,-98.50512928771973,0.0018910475986776874,0.027156740981154143,0.98355960303545
184000,43.8,920,0.9815757306218147,-98.47071015167236,0.0018757000517798587,0.026082552004605533,0.9837500453591347
185000,43.8,925,0.981008813738823,-98.43879937744141,0.0018973709339043126,0.030094944118522107,0.9832798945307731
186000,43.7,930,0.9811107336878776,-98.39092897033692,0.0018501529783243314,0.028858158993534742,0.9834578382968903
187000,43.7,935,0.9810418880581856,-98.34854849243165,0.0018085137840826064,0.023287717062048616,0.9834269205331803
188000,43.7,940,0.9816148083806038,-98.31255506134033,0.0017560161056462676,0.02683771047461778,0.9839050887823105
189000,43.7,945,0.9814263789653778,-98.2862193069458,0.0017721857150318101,0.02961707837879658,0.9837592483758927
190000,43.7,950,0.9819008736610413,-98.24722822570801,0.0017578794222790747,0.024203659215010703,0.9841352679729461
191000,43.7,955,0.9818622735738755,-98.211996925354,0.0017430360030848532,0.02629031786415726,0.9841939620375634
192000,43.7,960,0.9821034391522407,-98.18970530700683,0.0017232378150802106,0.024749042458832263,0.9844221113324165
193000,43.7,965,0.9812580634355546,-98.16527763366699,0.0016781252081273124,0.021903815009631216,0.9836157491803169
194000,43.7,970,0.9811802120804787,-98.13288828277588,0.0016448076124070212,0.02184012635331601,0.9835316016077995
195000,43.7,975,0.9806081659197807,-98.10609973907471,0.0017591413328191265,0.02355667321290821,0.9830593175292015
196000,43.7,980,0.9814588149785995,-98.07030937194824,0.0017237795945256949,0.02592553387209773,0.983821066737175
197000,43.7,985,0.9818612309098244,-98.0539008102417,0.0016723611844936385,0.022901765287853777,0.9841662258505821
198000,43.7,990,0.980838764488697,-98.03066982269287,0.0017290701380698011,0.029562651811167597,0.9831886860132217
199000,43.7,995,0.9803696243166924,-98.00936676788331,0.0017453515839297325,0.03308043839037418,0.9827562243938446
200000,43.7,1000,0.9803281676769257,-97.98902066802978,0.0017375153307802975,0.02190513710677624,0.9827318484187126
